date,voltage,arus,power,energy,frequency,powerfactor
4/10/2021,213,0.12,11.9,12.79,50.1,0.46
4/10/2021,211.6,0.12,11.9,12.8,50,0.47
4/10/2021,208.8,0.12,12.2,12.8,50,0.49
4/10/2021,210.3,0.12,12.2,12.8,50,0.48
4/10/2021,201.8,0.13,12.4,12.81,50,0.49
4/10/2021,210.4,0.13,13.4,12.81,50,0.5
4/10/2021,216.9,0.12,12.1,12.81,50,0.46
4/10/2021,216.6,0.12,11.9,12.82,50,0.46
4/10/2021,218.2,0.12,11.9,12.82,50,0.47
4/10/2021,216.2,0.12,11.9,12.82,50,0.46
4/10/2021,209.9,0.12,13,12.83,50,0.51
4/10/2021,207.4,0.12,12.4,12.83,50,0.49
4/10/2021,214.3,0.12,12.4,12.84,50,0.49
4/10/2021,223.9,0.12,12,12.84,50,0.45
4/10/2021,214.1,0.11,12.2,12.84,50,0.51
4/10/2021,222.4,0.12,13.1,12.85,50,0.51
4/10/2021,225.4,0.12,12.7,12.85,50,0.46
4/10/2021,220.5,0.12,12.3,12.85,49.9,0.46
4/10/2021,209.6,0.13,12.4,12.86,50,0.47
4/10/2021,211.4,0.13,12.4,12.86,50,0.47
4/10/2021,207.3,0.13,12.6,12.86,50,0.49
4/10/2021,213.4,0.13,13.4,12.87,50,0.48
4/10/2021,198.6,0.12,11.8,12.87,49.9,0.49
4/10/2021,215.4,0.12,11.8,12.87,49.9,0.48
4/10/2021,215.6,0.12,12.1,12.88,49.9,0.48
4/10/2021,214.7,0.12,12.4,12.88,50,0.49
4/10/2021,205.3,0.13,13.3,12.88,49.9,0.51
4/10/2021,207.3,0.13,13.1,12.89,50,0.48
4/10/2021,213.6,0.13,13.1,12.89,50,0.49
4/10/2021,224.5,0.12,12.1,12.89,50,0.45
4/10/2021,222.7,0.12,12.1,12.9,50,0.46
4/10/2021,226.2,0.12,13.7,12.9,50,0.49
4/10/2021,225.4,0.13,13.9,12.9,49.9,0.47
4/10/2021,228.2,0.12,12.4,12.91,49.9,0.45
4/10/2021,227.7,0.12,12.8,12.91,49.9,0.46
4/10/2021,228.5,0.11,12.1,12.91,49.9,0.48
4/10/2021,223.7,0.12,12.1,12.92,49.9,0.46
4/10/2021,225.9,0.12,13.2,12.92,50,0.48
4/10/2021,212.1,0.12,12.2,12.92,50,0.5
4/10/2021,217.7,0.12,12.4,12.93,50,0.49
4/10/2021,222.9,0.12,12.6,12.93,49.9,0.48
4/10/2021,223.7,0.13,16.1,12.93,50.1,0.55
4/10/2021,223.7,0.13,16.5,12.94,50,0.56
4/10/2021,223.8,0.13,16.6,12.94,50,0.57
4/10/2021,228.5,0.14,16.7,12.94,50,0.53
4/10/2021,230.9,0.14,16,12.95,50,0.5
4/10/2021,221.7,0.13,16.3,12.95,50,0.55
4/10/2021,222.3,0.14,16.9,12.95,50,0.53
4/10/2021,228.6,0.14,16.4,12.96,50,0.5
4/10/2021,229.3,0.15,19.1,12.96,50,0.54
4/10/2021,226.7,0.16,19.5,12.97,50,0.55
4/10/2021,220.9,0.14,16,12.97,50,0.52
4/11/2021,228.2,0.15,17,12.97,50,0.51
4/11/2021,228.3,0.14,16,12.98,50,0.5
4/11/2021,226.8,0.14,16.2,12.98,50,0.5
4/11/2021,225.9,0.15,16.3,12.98,50,0.48
4/11/2021,225.3,0.16,16.5,12.99,50,0.47
4/11/2021,230.5,0.15,16.7,12.99,50,0.48
4/11/2021,230.5,0.14,15.6,12.99,50,0.47
4/11/2021,229.8,0.12,12.9,13,50,0.45
4/11/2021,230.6,0.13,14.1,13,50,0.46
4/11/2021,228.8,0.15,15.8,13,49.9,0.46
4/11/2021,230.1,0.12,12.1,13.01,50,0.45
4/11/2021,232,0.13,14.1,13.01,50,0.46
4/11/2021,229.6,0.12,12,13.01,50,0.43
4/11/2021,225.7,0.13,12.2,13.02,50,0.43
4/11/2021,228.4,0.13,13.4,13.02,49.9,0.45
4/11/2021,225.2,0.12,12.3,13.02,49.9,0.45
4/11/2021,222.9,0.12,12.4,13.03,49.9,0.46
4/11/2021,224,0.12,12.5,13.03,50,0.45
4/11/2021,223.3,0.12,12.2,13.03,49.9,0.45
4/11/2021,223.9,0.12,12,13.04,50,0.44
4/11/2021,227.3,0.13,13.5,13.04,49.9,0.46
4/11/2021,225.5,0.12,12.6,13.04,49.9,0.45
4/11/2021,223,0.13,13,13.05,50,0.45
4/11/2021,213,0.13,12.5,13.05,50,0.47
4/11/2021,217.3,0.13,12,13.05,50,0.42
4/11/2021,217.9,0.12,12.3,13.06,50,0.46
4/11/2021,223.1,0.12,12.1,13.06,50,0.46
4/11/2021,226.5,0.12,12.5,13.06,50.1,0.45
4/11/2021,227,0.13,12.7,13.07,49.9,0.43
4/11/2021,228.8,0.13,13.9,13.07,50,0.46
4/11/2021,222.6,0.12,12.4,13.07,50.1,0.46
4/11/2021,199.9,0.12,12,13.08,50,0.48
4/11/2021,211.4,0.12,11.8,13.08,49.9,0.47
4/11/2021,211.2,0.13,13,13.09,50,0.48
4/11/2021,208.4,0.13,12.7,13.09,50,0.48
4/11/2021,216.4,0.14,13.5,13.09,50.1,0.46
4/11/2021,219.3,0.13,12.3,13.09,50,0.44
4/11/2021,217.6,0.12,12.4,13.1,50,0.46
4/11/2021,219.2,0.12,11.9,13.1,50,0.44
4/11/2021,208.5,0.13,11.8,13.11,50,0.45
4/11/2021,215.6,0.13,13.3,13.11,50,0.47
4/11/2021,218.2,0.13,12.3,13.11,50,0.45
4/11/2021,213.3,0.12,12.4,13.12,50,0.48
4/11/2021,209,0.12,12.2,13.12,50,0.47
4/11/2021,200.5,0.12,11.7,13.12,49.9,0.47
4/11/2021,212.4,0.12,12,13.12,50,0.47
4/11/2021,213.4,0.12,12.2,13.13,49.9,0.47
4/11/2021,213.1,0.12,11.8,13.13,49.9,0.46
4/11/2021,216.1,0.13,12.2,13.13,50,0.45
4/11/2021,215.6,0.13,12.1,13.14,49.9,0.45
4/11/2021,216.5,0.13,12.2,13.14,50,0.45
4/11/2021,222,0.13,13.1,13.14,50,0.46
4/11/2021,221.8,0.13,13.7,13.15,50,0.47
4/11/2021,206.9,0.12,11.8,13.15,50,0.47
4/11/2021,211.5,0.16,16.9,13.15,50,0.5
4/11/2021,223.7,0.12,12.3,13.16,50,0.45
4/11/2021,223.4,0.12,12.4,13.16,50,0.45
4/11/2021,214.7,0.12,12.3,13.16,50,0.47
4/11/2021,220.5,0.12,12.9,13.17,50,0.48
4/11/2021,218,0.12,12.5,13.17,49.9,0.47
4/11/2021,206,0.13,14.5,13.18,50,0.53
4/11/2021,220.5,0.12,11.9,13.18,50,0.46
4/11/2021,223.7,0.11,11.9,13.18,50,0.47
4/11/2021,217.8,0.12,12.5,13.19,50,0.48
4/11/2021,210.3,0.15,16.4,13.19,50,0.52
4/11/2021,214.1,0.15,17.9,13.19,50,0.55
4/11/2021,219,0.14,16.1,13.2,50,0.51
4/11/2021,218.5,0.14,16.4,13.2,50,0.53
4/11/2021,221.8,0.14,16.6,13.2,49.9,0.53
4/11/2021,215.3,0.14,15.9,13.21,50,0.54
4/11/2021,207.4,0.15,16.4,13.21,50,0.54
4/11/2021,205.2,0.15,16.2,13.21,49.9,0.52
4/11/2021,218.8,0.14,16.3,13.21,50,0.55
4/11/2021,225.3,0.12,16.4,13.22,50,0.59
4/11/2021,224.4,0.13,16.3,13.22,50,0.56
4/11/2021,224.3,0.13,16.3,13.22,49.9,0.58
4/11/2021,224.7,0.11,12.6,13.23,50,0.5
4/11/2021,213.5,0.12,14.2,13.23,49.9,0.54
4/11/2021,227.1,0.11,11.9,13.23,49.9,0.49
4/11/2021,220.4,0.11,12.4,13.24,50,0.51
4/11/2021,227.4,0.11,12.2,13.24,50,0.49
4/11/2021,216.8,0.11,11.9,13.24,49.8,0.49
4/11/2021,221.5,0.12,12.6,13.25,50,0.49
4/11/2021,220.8,0.11,12,13.25,49.9,0.49
4/11/2021,224.4,0.11,11.9,13.26,50,0.49
4/11/2021,226.6,0.12,13.1,13.26,49.9,0.5
4/11/2021,228.1,0.11,12.1,13.26,50,0.48
4/11/2021,228.7,0.11,12.3,13.27,50,0.48
4/11/2021,228.6,0.11,12.2,13.27,49.9,0.47
4/11/2021,230.6,0.11,12.4,13.27,50,0.47
4/11/2021,229.4,0.12,12,13.28,50,0.44
4/11/2021,227,0.13,13.2,13.28,50,0.45
4/11/2021,231.7,0.12,11.9,13.28,50,0.44
4/11/2021,230.6,0.12,12.5,13.29,50,0.46
4/11/2021,224.4,0.11,12.2,13.29,50,0.48
4/12/2021,223.7,0.12,12.3,13.29,50,0.47
4/12/2021,227.3,0.11,11.8,13.29,50,0.46
4/12/2021,227.9,0.11,11.7,13.3,50,0.46
4/12/2021,229.1,0.11,11.7,13.3,50,0.45
4/12/2021,235.4,0.12,12.2,13.3,50,0.44
4/12/2021,228.7,0.12,12.1,13.31,50,0.46
4/12/2021,227.1,0.12,13.2,13.31,49.9,0.48
4/12/2021,231.7,0.12,11.7,13.31,49.9,0.44
4/12/2021,231.1,0.12,11.7,13.32,50,0.44
4/12/2021,225.9,0.12,11.8,13.32,50,0.44
4/12/2021,232.7,0.12,13,13.32,50,0.46
4/12/2021,232.2,0.12,12.1,13.33,50,0.43
4/12/2021,228.7,0.12,12.1,13.33,50,0.45
4/12/2021,230.5,0.12,12.1,13.34,50,0.45
4/12/2021,226.8,0.12,11.9,13.34,50,0.46
4/12/2021,214.5,0.14,16,13.34,50,0.52
4/12/2021,219.4,0.13,13.2,13.35,49.9,0.46
4/12/2021,219.8,0.12,12,13.35,49.9,0.46
4/12/2021,219.4,0.13,13.1,13.35,50,0.46
4/12/2021,220,0.12,11.9,13.36,50,0.47
4/12/2021,208.6,0.12,11.6,13.36,50,0.48
4/12/2021,205.9,0.12,12.3,13.36,49.9,0.49
4/12/2021,210.4,0.12,11.8,13.36,50,0.48
4/12/2021,218.4,0.12,12.3,13.37,49.9,0.47
4/12/2021,225.9,0.12,11.7,13.37,49.9,0.45
4/12/2021,222.3,0.13,13.6,13.37,49.9,0.46
4/12/2021,221.6,0.12,12,13.38,50,0.46
4/12/2021,215.7,0.12,11.6,13.38,50,0.47
4/12/2021,218.9,0.13,14.8,13.38,50,0.52
4/12/2021,222.7,0.12,11.9,13.39,50,0.45
4/12/2021,220,0.12,11.9,13.39,49.9,0.47
4/12/2021,214.3,0.15,15.6,13.39,49.9,0.5
4/12/2021,224.4,0.13,13.2,13.4,50,0.47
4/12/2021,208.5,0.14,17,13.4,50,0.58
4/12/2021,216.3,0.13,16,13.4,50,0.56
4/12/2021,216.6,0.13,15.1,13.41,50,0.54
4/12/2021,220.6,0.15,17,13.41,49.9,0.52
4/12/2021,221.6,0.15,17.3,13.41,50,0.53
4/12/2021,219.9,0.14,17.1,13.42,50,0.56
4/12/2021,220.8,0.13,16.7,13.42,50,0.56
4/12/2021,212.1,0.14,16.5,13.43,50,0.56
4/12/2021,207.2,0.14,17.4,13.43,49.9,0.58
4/12/2021,218.6,0.14,15,13.43,49.9,0.5
4/12/2021,212.9,0.14,14.9,13.44,49.9,0.5
4/12/2021,222.6,0.15,16.6,13.44,50,0.49
4/12/2021,216.2,0.15,16.1,13.44,50,0.5
4/12/2021,211.1,0.15,16.5,13.45,49.9,0.52
4/12/2021,212.5,0.15,16.2,13.45,50,0.52
4/12/2021,214.5,0.15,16.1,13.45,50,0.52
4/12/2021,216.4,0.15,16.8,13.46,50,0.51
4/12/2021,216.8,0.15,16.8,13.46,49.9,0.52
4/12/2021,205.4,0.14,16.1,13.46,50,0.58
4/12/2021,200,0.14,15.7,13.47,50,0.57
4/12/2021,197.6,0.14,15.7,13.47,50,0.56
4/12/2021,212.9,0.14,16.3,13.47,50,0.54
4/12/2021,225.5,0.13,16,13.48,50,0.53
4/12/2021,221.4,0.14,16.6,13.48,50,0.56
4/12/2021,217.8,0.14,16.5,13.48,50,0.55
4/12/2021,214.7,0.15,16.5,13.49,50,0.53
4/12/2021,226.5,0.13,16.1,13.49,50,0.54
4/12/2021,217,0.14,16,13.49,49.9,0.54
4/12/2021,218.2,0.13,16.6,13.5,49.9,0.57
4/12/2021,217,0.14,17.3,13.5,50,0.59
4/12/2021,222.5,0.14,16.2,13.5,49.9,0.53
4/12/2021,223.4,0.13,16.4,13.51,49.9,0.57
4/12/2021,221.1,0.13,16.1,13.51,50,0.56
4/12/2021,221.5,0.12,15.8,13.51,50,0.58
4/12/2021,220,0.13,16.5,13.52,50,0.58
4/12/2021,216.5,0.13,16.4,13.52,50,0.57
4/12/2021,212,0.13,16,13.52,50,0.6
4/12/2021,212.8,0.14,16.3,13.53,49.9,0.55
4/12/2021,212.9,0.14,16.5,13.53,49.9,0.57
4/12/2021,226.1,0.13,16.9,13.53,49.9,0.56
4/12/2021,229.4,0.17,24.6,13.54,50,0.62
4/12/2021,230,0.18,24.3,13.54,50,0.58
4/12/2021,224.7,0.17,22.8,13.55,49.9,0.59
4/12/2021,226.6,0.18,23.2,13.55,50,0.57
4/13/2021,226.7,0.18,23.4,13.56,50,0.57
4/13/2021,229.3,0.17,20.5,13.57,49.9,0.54
4/13/2021,225,0.17,19.7,13.57,49.9,0.53
4/13/2021,228,0.16,19.3,13.57,50,0.52
4/13/2021,227.4,0.17,19.4,13.58,49.9,0.51
4/13/2021,227.3,0.16,19.3,13.58,50,0.52
4/13/2021,226.4,0.17,19.5,13.59,50,0.51
4/13/2021,230.2,0.16,18.5,13.59,49.9,0.51
4/13/2021,225.5,0.17,20.9,13.6,49.9,0.53
4/13/2021,223.1,0.16,18.5,13.6,49.9,0.51
4/13/2021,220.9,0.17,19,13.61,50,0.52
4/13/2021,226,0.15,17.2,13.61,50,0.5
4/13/2021,219.4,0.16,18,13.62,50,0.5
4/13/2021,226.4,0.15,17.9,13.62,50,0.51
4/13/2021,223.9,0.15,16.9,13.62,50,0.52
4/13/2021,223.3,0.15,17,13.63,49.9,0.51
4/13/2021,229.6,0.15,16.7,13.63,50,0.5
4/13/2021,229.9,0.16,18.1,13.64,50,0.49
4/13/2021,232.7,0.14,15.3,13.64,50,0.47
4/13/2021,227.4,0.15,18,13.65,50,0.52
4/13/2021,229,0.16,18.4,13.65,50,0.5
4/13/2021,226.2,0.16,18.1,13.66,50,0.5
4/13/2021,225.5,0.17,19.2,13.66,50,0.52
4/13/2021,220.6,0.14,15.2,13.67,50,0.49
4/13/2021,219.1,0.13,13.7,13.67,50,0.48
4/13/2021,225.2,0.13,13.7,13.67,50,0.46
4/13/2021,225.1,0.13,14.1,13.68,50,0.48
4/13/2021,224.5,0.13,13.4,13.68,50,0.45
4/13/2021,223.3,0.14,13.7,13.69,50,0.45
4/13/2021,239.3,0.14,14.2,13.69,50,0.44
4/13/2021,222.2,0.13,13.6,13.69,50,0.49
4/13/2021,225.1,0.13,14.3,13.7,49.9,0.47
4/13/2021,214.3,0.13,13.7,13.7,50,0.5
4/13/2021,213.1,0.13,13.4,13.7,49.9,0.48
4/13/2021,201.6,0.13,13.2,13.71,49.9,0.51
4/13/2021,225.5,0.14,15.1,13.71,50,0.48
4/13/2021,215.9,0.14,13.9,13.71,50,0.47
4/13/2021,219.1,0.13,13.9,13.72,50,0.48
4/13/2021,209.7,0.14,14.4,13.72,50,0.5
4/13/2021,213,0.13,14.3,13.72,49.9,0.5
4/13/2021,220.3,0.13,13.2,13.73,50,0.48
4/13/2021,217.6,0.13,13.6,13.73,50,0.49
4/13/2021,219.4,0.13,13.6,13.74,49.9,0.49
4/13/2021,221,0.13,14.8,13.74,50,0.52
4/13/2021,222,0.13,14.8,13.74,50,0.53
4/13/2021,209.8,0.13,14.2,13.75,50,0.51
4/13/2021,224.9,0.12,13.8,13.75,49.9,0.52
4/13/2021,223,0.13,14.2,13.76,50,0.5
4/13/2021,223.3,0.16,20.7,13.76,49.9,0.57
4/13/2021,228.5,0.15,19.5,13.76,49.9,0.57
4/13/2021,224.6,0.14,17.8,13.77,49.9,0.57
4/13/2021,217,0.15,18.9,13.77,50,0.6
4/13/2021,224.5,0.14,16.4,13.78,49.9,0.53
4/13/2021,232,0.14,17.3,13.78,50,0.55
4/13/2021,226.3,0.13,15.7,13.79,50,0.54
4/13/2021,216.7,0.19,25.1,13.79,50,0.62
4/13/2021,216.6,0.18,23.9,13.8,50,0.61
4/13/2021,214.4,0.17,21.3,13.8,50,0.6
4/13/2021,224.4,0.17,23.7,13.81,50,0.61
4/13/2021,216.4,0.17,22.1,13.81,50,0.61
4/13/2021,229.2,0.19,24.8,13.82,50,0.57
4/13/2021,210.7,0.18,24,13.83,49.9,0.63
4/13/2021,220.3,0.17,22.4,13.83,50,0.61
4/13/2021,226.9,0.17,22.7,13.84,50,0.6
4/13/2021,223.6,0.18,24.2,13.84,50,0.6
4/13/2021,210.5,0.19,24,13.85,50,0.59
4/13/2021,214.2,0.2,24.7,13.86,50,0.58
4/13/2021,220.2,0.18,23.1,13.86,50,0.58
4/13/2021,221,0.17,22.6,13.87,50,0.61
4/13/2021,216.8,0.16,22.1,13.87,50,0.62
4/13/2021,219.9,0.18,24,13.88,50,0.6
4/13/2021,216.1,0.18,24,13.88,50,0.61
4/13/2021,217,0.18,24.3,13.89,50,0.63
4/13/2021,217.9,0.18,23.8,13.9,50,0.62
4/13/2021,215.6,0.18,24.2,13.9,49.9,0.62
4/13/2021,224,0.17,23.1,13.91,49.9,0.62
4/13/2021,218.4,0.17,23.7,13.92,50,0.63
4/13/2021,215,0.17,22.9,13.92,49.9,0.63
4/13/2021,220.2,0.17,23.9,13.93,50,0.63
4/13/2021,213,0.19,24.1,13.93,50,0.59
4/13/2021,217.5,0.17,23.8,13.94,50,0.66
4/13/2021,216.1,0.17,23.6,13.95,49.9,0.65
4/13/2021,217,0.14,18,13.95,50,0.61
4/13/2021,219.9,0.14,20.1,13.96,50,0.64
4/13/2021,218.9,0.14,17.7,13.96,50,0.57
4/13/2021,209.9,0.15,19.6,13.97,49.9,0.61
4/13/2021,218.3,0.14,17.5,13.97,50,0.59
4/13/2021,225.4,0.15,21.1,13.98,50,0.62
4/13/2021,226.3,0.16,20.9,13.98,50,0.57
4/13/2021,224.4,0.15,21.3,13.99,49.9,0.62
4/13/2021,219.1,0.16,20.8,13.99,49.9,0.6
4/13/2021,219.8,0.16,20.4,14,50,0.59
4/13/2021,225,0.17,21.5,14.01,50,0.55
4/13/2021,227.3,0.16,19.8,14.01,49.9,0.54
4/13/2021,222.5,0.16,19.1,14.02,50,0.54
4/13/2021,225.1,0.16,18.9,14.02,50,0.52
4/14/2021,222.5,0.16,19,14.03,49.9,0.53
4/14/2021,221.7,0.16,18.8,14.03,49.9,0.53
4/14/2021,224,0.17,20,14.04,49.9,0.54
4/14/2021,225,0.17,20.2,14.04,50,0.53
4/14/2021,228,0.17,19.2,14.05,50,0.51
4/14/2021,225.5,0.17,19.4,14.05,50,0.52
4/14/2021,225.5,0.17,19.5,14.06,49.9,0.52
4/14/2021,224.9,0.16,18.7,14.06,49.9,0.51
4/14/2021,225,0.16,17.6,14.06,49.9,0.5
4/14/2021,228.8,0.15,17.3,14.07,50,0.49
4/14/2021,235.7,0.16,18,14.07,50,0.48
4/14/2021,231.5,0.15,17.2,14.08,50,0.49
4/14/2021,221.7,0.15,16.9,14.08,50,0.5
4/14/2021,216.6,0.16,18.6,14.09,49.9,0.54
4/14/2021,217.8,0.16,19.8,14.09,50,0.56
4/14/2021,225.6,0.14,17.4,14.1,50,0.54
4/14/2021,218.6,0.15,17.1,14.1,50,0.54
4/14/2021,230.8,0.15,17.8,14.11,50,0.52
4/14/2021,222.2,0.17,20.3,14.11,50,0.54
4/14/2021,228.8,0.16,19.6,14.12,50,0.53
4/14/2021,222.3,0.15,18.3,14.12,49.9,0.54
4/14/2021,214.8,0.17,18.7,14.13,50,0.53
4/14/2021,216.8,0.16,18,14.13,50,0.53
4/14/2021,222.7,0.15,17.5,14.13,50.1,0.52
4/14/2021,223.8,0.15,18.2,14.14,50,0.53
4/14/2021,223.7,0.15,17.8,14.14,50,0.53
4/14/2021,216.1,0.16,18.1,14.15,49.9,0.53
4/14/2021,223.8,0.16,19.5,14.15,50,0.54
4/14/2021,232.5,0.15,17.5,14.16,49.9,0.5
4/14/2021,230.3,0.16,18.6,14.16,50,0.5
4/14/2021,214.1,0.16,17.6,14.17,50,0.53
4/14/2021,232.5,0.15,17.9,14.17,50,0.51
4/14/2021,211.8,0.16,17.7,14.18,50,0.52
4/14/2021,214.6,0.16,18.1,14.18,50,0.54
4/14/2021,218.3,0.16,17.7,14.19,50,0.52
4/14/2021,210.7,0.16,19.2,14.19,49.9,0.57
4/14/2021,214.7,0.16,18.1,14.2,49.9,0.54
4/14/2021,205.6,0.16,17.5,14.2,50,0.55
4/14/2021,216.6,0.16,19.7,14.21,50,0.58
4/14/2021,216.5,0.15,17.6,14.21,50,0.54
4/14/2021,216.4,0.15,17.9,14.22,50,0.54
4/14/2021,211.7,0.15,18,14.22,50,0.56
4/14/2021,216.5,0.14,17.9,14.22,50,0.57
4/14/2021,210.9,0.16,19.6,14.23,49.9,0.59
4/14/2021,216.7,0.15,17.9,14.23,49.9,0.57
4/14/2021,210.4,0.16,18.8,14.24,50,0.55
4/14/2021,220.9,0.16,19.5,14.24,50,0.55
4/14/2021,217.4,0.16,19.1,14.25,50,0.56
4/14/2021,213.1,0.15,19,14.26,50,0.59
4/14/2021,225.5,0.15,19.8,14.26,49.9,0.59
4/14/2021,219,0.14,19.3,14.27,49.9,0.61
4/14/2021,218.7,0.15,19.4,14.27,49.9,0.6
4/14/2021,221.2,0.15,19.2,14.28,49.8,0.59
4/14/2021,222.3,0.15,19,14.28,50,0.56
4/14/2021,224.1,0.14,19.3,14.29,50,0.62
4/14/2021,215.3,0.15,19.1,14.29,50,0.6
4/14/2021,226.5,0.14,19.1,14.29,50,0.6
4/14/2021,225.2,0.14,19,14.3,50,0.59
4/14/2021,224.5,0.14,19.7,14.31,49.9,0.61
4/14/2021,223.6,0.15,19.3,14.31,50,0.56
4/14/2021,223.8,0.16,20.5,14.32,50,0.57
4/14/2021,214.9,0.17,20.9,14.32,50,0.57
4/14/2021,215.3,0.16,20.2,14.33,50,0.6
4/14/2021,193.4,0.17,21.5,14.33,50,0.65
4/14/2021,209.7,0.16,19.7,14.34,50,0.58
4/14/2021,203.9,0.17,19.5,14.34,49.9,0.57
4/14/2021,216.3,0.18,22.5,14.35,50,0.58
4/14/2021,212.2,0.19,24.1,14.35,49.9,0.59
4/14/2021,217.9,0.19,23.9,14.36,50,0.58
4/14/2021,213.3,0.2,24.5,14.36,50,0.58
4/14/2021,207,0.21,25.6,14.37,50,0.6
4/14/2021,218.5,0.18,24.6,14.38,50.1,0.63
4/14/2021,218.3,0.18,24.8,14.38,50,0.63
4/14/2021,220.2,0.17,23.1,14.39,50,0.62
4/14/2021,223.9,0.18,23.1,14.39,49.9,0.57
4/14/2021,226.2,0.17,24.7,14.4,49.9,0.63
4/14/2021,222.8,0.17,24.8,14.41,50,0.65
4/14/2021,227.8,0.18,24.4,14.41,50,0.6
4/14/2021,221.8,0.19,24.6,14.42,50,0.58
4/14/2021,223.4,0.18,24.3,14.42,50,0.62
4/14/2021,217.6,0.19,24.5,14.43,49.9,0.59
4/14/2021,222.4,0.14,19.2,14.44,49.9,0.61
4/14/2021,223.8,0.15,22.2,14.44,50,0.64
4/14/2021,226.4,0.15,20.4,14.45,50,0.6
4/14/2021,228.7,0.14,18.9,14.45,50,0.59
4/14/2021,224.8,0.17,24.9,14.46,50,0.65
4/14/2021,224.5,0.16,20.7,14.46,49.9,0.59
4/14/2021,223,0.17,23.9,14.47,50,0.63
4/14/2021,226.2,0.17,22.9,14.47,50,0.61
4/14/2021,224.5,0.17,23.6,14.48,49.9,0.63
4/14/2021,222.5,0.17,22.2,14.48,49.9,0.6
4/14/2021,227.6,0.17,24.1,14.49,50,0.62
4/14/2021,224.1,0.18,23.1,14.5,49.9,0.57
4/14/2021,227.7,0.15,19.3,14.5,50,0.55
4/14/2021,229.5,0.17,21.2,14.51,49.9,0.56
4/14/2021,226.7,0.15,17.1,14.51,50,0.52
4/15/2021,224.7,0.15,17.1,14.52,50,0.52
4/15/2021,224.6,0.17,21.3,14.52,50,0.55
4/15/2021,224.1,0.18,21.5,14.53,50,0.55
4/15/2021,229.2,0.17,20.5,14.53,50,0.53
4/15/2021,232.2,0.17,21.3,14.54,50,0.54
4/15/2021,227.7,0.17,20.9,14.54,49.9,0.54
4/15/2021,228.3,0.17,21.6,14.55,49.9,0.55
4/15/2021,231.6,0.17,20.9,14.55,50,0.53
4/15/2021,228.1,0.18,23.1,14.56,50,0.55
4/15/2021,225.9,0.17,20.4,14.56,50,0.54
4/15/2021,222.8,0.18,21.5,14.57,50,0.55
4/15/2021,229.7,0.17,20.7,14.58,50,0.53
4/15/2021,228.3,0.17,21.1,14.58,49.9,0.54
4/15/2021,229.3,0.17,21.4,14.59,49.9,0.54
4/15/2021,223.8,0.16,21.1,14.59,49.9,0.57
4/15/2021,232.1,0.16,19.2,14.6,50,0.53
4/15/2021,229.3,0.15,18.9,14.6,50,0.54
4/15/2021,233,0.16,20.1,14.61,50,0.53
4/15/2021,228.9,0.16,19.6,14.61,50,0.54
4/15/2021,234.6,0.17,19.2,14.62,49.9,0.5
4/15/2021,233.4,0.16,19.4,14.62,50,0.51
4/15/2021,227.4,0.16,18.8,14.63,50,0.52
4/15/2021,227.7,0.16,18.8,14.63,50,0.51
4/15/2021,229.6,0.16,18.9,14.64,50,0.52
4/15/2021,222.3,0.17,19,14.64,50,0.51
4/15/2021,225.4,0.16,19,14.65,50,0.51
4/15/2021,226.3,0.16,18.8,14.65,50,0.52
4/15/2021,231.5,0.18,20.1,14.66,49.9,0.5
4/15/2021,232.8,0.17,19.2,14.66,50,0.5
4/15/2021,229.4,0.16,19,14.67,49.9,0.52
4/15/2021,225.3,0.16,19,14.67,50,0.54
4/15/2021,219.4,0.16,19.4,14.68,50,0.55
4/15/2021,209.4,0.16,18.8,14.68,50,0.56
4/15/2021,210.4,0.16,18.9,14.69,49.9,0.55
4/15/2021,211.5,0.17,19.1,14.69,50,0.54
4/15/2021,207.8,0.17,20.4,14.7,50,0.57
4/15/2021,202.2,0.17,19.4,14.7,50,0.55
4/15/2021,206.3,0.16,18.4,14.71,50,0.56
4/15/2021,210.6,0.16,19.4,14.71,50,0.56
4/15/2021,204,0.17,19,14.72,50,0.56
4/15/2021,199.9,0.17,18.7,14.72,49.9,0.57
4/15/2021,213.9,0.16,20.8,14.73,50,0.6
4/15/2021,211.1,0.16,19.2,14.73,50,0.56
4/15/2021,214.3,0.15,18.5,14.74,50,0.59
4/15/2021,211.6,0.16,19,14.74,49.9,0.57
4/15/2021,219.7,0.16,18.5,14.75,50,0.54
4/15/2021,216.8,0.16,18.8,14.75,49.9,0.55
4/15/2021,217.6,0.17,22.1,14.76,50,0.61
4/15/2021,217.7,0.18,22.4,14.77,50,0.57
4/15/2021,211.1,0.18,22.6,14.77,50,0.59
4/15/2021,216.9,0.19,22.6,14.78,50,0.55
4/15/2021,212.2,0.19,22.5,14.78,50,0.57
4/15/2021,225.7,0.18,22.4,14.79,50,0.56
4/15/2021,219.6,0.18,22.6,14.79,50,0.58
4/15/2021,216.1,0.18,22.6,14.8,50,0.58
4/15/2021,223.6,0.19,22.9,14.81,50,0.55
4/15/2021,218.8,0.18,22.8,14.81,50,0.58
4/15/2021,226.4,0.16,21.3,14.82,50,0.59
4/15/2021,211.5,0.13,16.4,14.82,50,0.59
4/15/2021,214,0.16,20,14.83,50,0.6
4/15/2021,226.9,0.16,20,14.83,50,0.57
4/15/2021,221.1,0.16,19.2,14.84,50,0.56
4/15/2021,211.7,0.17,22,14.84,50,0.6
